,longitude,latitude,thickness
5536,-43.5,74.5,168.0
5537,-42.5,74.5,168.0
5538,-41.5,74.5,168.0
5539,-40.5,74.5,168.0
5540,-39.5,74.5,168.0
5541,-38.5,74.5,168.0
5542,-37.5,74.5,168.0
5543,-36.5,74.5,168.0
5544,-35.5,74.5,168.0
5545,-34.5,74.5,168.0
5546,-33.5,74.5,168.0
5547,-32.5,74.5,168.0
5548,-31.5,74.5,168.0
5549,-30.5,74.5,168.0
5550,-29.5,74.5,168.0
5551,-28.5,74.5,168.0
5552,-27.5,74.5,168.0
5553,-26.5,74.5,168.0
5554,-25.5,74.5,168.0
5555,-24.5,74.5,168.0
5556,-23.5,74.5,168.0
5557,-22.5,74.5,168.0
5558,-21.5,74.5,168.0
5559,-20.5,74.5,168.0
5560,-19.5,74.5,168.0
5561,-18.5,74.5,2.0
5562,-17.5,74.5,2.0
5563,-16.5,74.5,1.0
5564,-15.5,74.5,1.0
5565,-14.5,74.5,1.0
5566,-13.5,74.5,1.0
5567,-12.5,74.5,1.0
5568,-11.5,74.5,1.0
5569,-10.5,74.5,0.3
5570,-9.5,74.5,0.3
5571,-8.5,74.5,0.3
5572,-7.5,74.5,0.3
5573,-6.5,74.5,0.3
5574,-5.5,74.5,0.3
5575,-4.5,74.5,0.0
5576,-3.5,74.5,0.0
5577,-2.5,74.5,0.0
5578,-1.5,74.5,0.0
5579,-0.5,74.5,0.0
5580,0.5,74.5,0.0
5581,1.5,74.5,0.0
5582,2.5,74.5,0.0
5583,3.5,74.5,0.0
5584,4.5,74.5,0.0
5585,5.5,74.5,0.0
5586,6.5,74.5,0.0
5587,7.5,74.5,0.0
5588,8.5,74.5,0.0
5589,9.5,74.5,0.0
5590,10.5,74.5,0.0
5591,11.5,74.5,0.0
5592,12.5,74.5,0.0
5593,13.5,74.5,0.0
5594,14.5,74.5,0.0
5595,15.5,74.5,0.0
5596,16.5,74.5,0.0
5597,17.5,74.5,0.0
5598,18.5,74.5,0.0
5599,19.5,74.5,0.0
5600,20.5,74.5,0.0
5601,21.5,74.5,0.0
5602,22.5,74.5,0.0
5603,23.5,74.5,0.0
5604,24.5,74.5,0.0
5605,25.5,74.5,0.0
5606,26.5,74.5,0.0
5607,27.5,74.5,0.0
5608,28.5,74.5,0.0
5609,29.5,74.5,0.0
5610,30.5,74.5,0.0
5611,31.5,74.5,0.0
5612,32.5,74.5,0.0
5613,33.5,74.5,0.0
5614,34.5,74.5,0.0
5615,35.5,74.5,0.0
5616,36.5,74.5,0.0
5617,37.5,74.5,0.0
5618,38.5,74.5,0.0
5619,39.5,74.5,0.0
5620,40.5,74.5,0.0
5621,41.5,74.5,0.3
5622,42.5,74.5,0.3
5623,43.5,74.5,0.3
5624,44.5,74.5,0.3
5625,45.5,74.5,0.3
5626,46.5,74.5,0.3
5627,47.5,74.5,0.3
5628,48.5,74.5,0.3
5629,49.5,74.5,0.3
5630,50.5,74.5,0.3
5631,51.5,74.5,0.3
5632,52.5,74.5,0.3
5633,53.5,74.5,0.3
5634,54.5,74.5,0.3
5635,55.5,74.5,168.0
5636,56.5,74.5,168.0
5637,57.5,74.5,168.0
5638,58.5,74.5,168.0
5639,59.5,74.5,168.0
5640,60.5,74.5,0.3
5641,61.5,74.5,0.3
5642,62.5,74.5,0.3
5643,63.5,74.5,0.3
5644,64.5,74.5,0.3
5645,65.5,74.5,0.3
5646,66.5,74.5,0.3
5647,67.5,74.5,0.3
5648,68.5,74.5,0.3
5649,69.5,74.5,0.3
5650,70.5,74.5,0.3
5651,71.5,74.5,0.3
5652,72.5,74.5,0.3
5653,73.5,74.5,0.3
5654,74.5,74.5,0.3
5655,75.5,74.5,0.3
5656,76.5,74.5,0.3
5657,77.5,74.5,0.3
5658,78.5,74.5,0.3
5659,79.5,74.5,0.3
5660,80.5,74.5,0.3
5661,81.5,74.5,0.3
5662,82.5,74.5,0.3
5663,83.5,74.5,0.3
5664,84.5,74.5,0.3
5665,85.5,74.5,0.3
5666,86.5,74.5,0.3
5667,87.5,74.5,168.0
5668,88.5,74.5,168.0
5669,89.5,74.5,168.0
5670,90.5,74.5,168.0
5671,91.5,74.5,168.0
5672,92.5,74.5,168.0
5673,93.5,74.5,168.0
5674,94.5,74.5,168.0
5675,95.5,74.5,168.0
5676,96.5,74.5,168.0
5677,97.5,74.5,168.0
5678,98.5,74.5,168.0
5679,99.5,74.5,168.0
5680,100.5,74.5,168.0
5681,101.5,74.5,168.0
5682,102.5,74.5,168.0
5683,103.5,74.5,168.0
5684,104.5,74.5,168.0
5685,105.5,74.5,168.0
5686,106.5,74.5,168.0
5687,107.5,74.5,168.0
5688,108.5,74.5,168.0
5689,109.5,74.5,168.0
5690,110.5,74.5,168.0
5691,111.5,74.5,0.3
5692,112.5,74.5,0.3
5693,113.5,74.5,0.3
5694,114.5,74.5,0.3
5695,115.5,74.5,0.3
5696,116.5,74.5,0.3
5697,117.5,74.5,0.3
5698,118.5,74.5,0.3
5699,119.5,74.5,0.3
5700,120.5,74.5,0.3
5701,121.5,74.5,0.3
5702,122.5,74.5,0.3
5703,123.5,74.5,0.3
5704,124.5,74.5,0.3
5705,125.5,74.5,0.3
5706,126.5,74.5,0.3
5707,127.5,74.5,0.3
5708,128.5,74.5,0.3
5709,129.5,74.5,0.3
5710,130.5,74.5,0.3
5711,131.5,74.5,0.3
5712,132.5,74.5,0.3
5713,133.5,74.5,0.3
5714,134.5,74.5,0.3
5715,135.5,74.5,0.3
5716,136.5,74.5,0.3
5717,137.5,74.5,0.3
5718,138.5,74.5,0.3
5719,139.5,74.5,0.3
5720,140.5,74.5,0.3
5721,141.5,74.5,0.3
5722,142.5,74.5,0.3
5723,143.5,74.5,0.3
5724,144.5,74.5,0.3
5725,145.5,74.5,0.3
5726,146.5,74.5,0.3
5727,147.5,74.5,0.3
5728,148.5,74.5,0.3
5729,149.5,74.5,0.3
5730,150.5,74.5,0.3
5731,151.5,74.5,0.3
5732,152.5,74.5,0.3
5733,153.5,74.5,0.3
5734,154.5,74.5,0.3
5735,155.5,74.5,0.3
5736,156.5,74.5,0.3
5737,157.5,74.5,0.3
5738,158.5,74.5,1.0
5739,159.5,74.5,1.0
5740,160.5,74.5,1.0
5741,161.5,74.5,1.0
5742,162.5,74.5,1.0
5743,163.5,74.5,1.0
5744,164.5,74.5,1.0
5745,165.5,74.5,2.0
5746,166.5,74.5,2.0
5747,167.5,74.5,2.0
5748,168.5,74.5,2.0
5749,169.5,74.5,2.0
5750,170.5,74.5,2.0
5751,171.5,74.5,2.0
5752,172.5,74.5,2.0
5753,173.5,74.5,2.0
5754,174.5,74.5,3.0
5755,175.5,74.5,3.0
5756,176.5,74.5,3.0
5757,177.5,74.5,3.0
5758,178.5,74.5,3.0
5759,179.5,74.5,3.0
5760,-179.5,73.5,3.0
5761,-178.5,73.5,3.0
5762,-177.5,73.5,3.0
5763,-176.5,73.5,3.0
5764,-175.5,73.5,3.0
5765,-174.5,73.5,3.0
5766,-173.5,73.5,3.0
5767,-172.5,73.5,3.0
5768,-171.5,73.5,3.0
5769,-170.5,73.5,3.0
5770,-169.5,73.5,3.0
5771,-168.5,73.5,4.0
5772,-167.5,73.5,4.0
5773,-166.5,73.5,4.0
5774,-165.5,73.5,4.0
5775,-164.5,73.5,4.0
5776,-163.5,73.5,4.0
5777,-162.5,73.5,4.0
5778,-161.5,73.5,4.0
5779,-160.5,73.5,4.0
5780,-159.5,73.5,4.0
5781,-158.5,73.5,4.0
5782,-157.5,73.5,4.0
5783,-156.5,73.5,4.0
5784,-155.5,73.5,4.0
5785,-154.5,73.5,4.0
5786,-153.5,73.5,4.0
5787,-152.5,73.5,5.0
5788,-151.5,73.5,5.0
5789,-150.5,73.5,5.0
5790,-149.5,73.5,5.0
5791,-148.5,73.5,5.0
5792,-147.5,73.5,5.0
5793,-146.5,73.5,5.0
5794,-145.5,73.5,5.0
5795,-144.5,73.5,5.0
5796,-143.5,73.5,5.0
5797,-142.5,73.5,5.0
5798,-141.5,73.5,5.0
5799,-140.5,73.5,5.0
5800,-139.5,73.5,5.0
5801,-138.5,73.5,5.0
5802,-137.5,73.5,5.0
5803,-136.5,73.5,5.0
5804,-135.5,73.5,5.0
5805,-134.5,73.5,5.0
5806,-133.5,73.5,5.0
5807,-132.5,73.5,5.0
5808,-131.5,73.5,5.0
5809,-130.5,73.5,5.0
5810,-129.5,73.5,5.0
5811,-128.5,73.5,5.0
5812,-127.5,73.5,5.0
5813,-126.5,73.5,5.0
5814,-125.5,73.5,4.0
5815,-124.5,73.5,4.0
5816,-123.5,73.5,168.0
5817,-122.5,73.5,168.0
5818,-121.5,73.5,168.0
5819,-120.5,73.5,168.0
5820,-119.5,73.5,168.0
5821,-118.5,73.5,168.0
5822,-117.5,73.5,168.0
5823,-116.5,73.5,168.0
5824,-115.5,73.5,168.0
5825,-114.5,73.5,0.0
5826,-113.5,73.5,0.0
5827,-112.5,73.5,0.0
5828,-111.5,73.5,0.0
5829,-110.5,73.5,0.0
5830,-109.5,73.5,0.0
5831,-108.5,73.5,0.0
5832,-107.5,73.5,0.0
5833,-106.5,73.5,168.0
5834,-105.5,73.5,168.0
5835,-104.5,73.5,168.0
5836,-103.5,73.5,0.0
5837,-102.5,73.5,0.0
5838,-101.5,73.5,0.0
5839,-100.5,73.5,168.0
5840,-99.5,73.5,168.0
5841,-98.5,73.5,168.0
5842,-97.5,73.5,168.0
5843,-96.5,73.5,0.0
5844,-95.5,73.5,168.0
5845,-94.5,73.5,168.0
5846,-93.5,73.5,168.0
5847,-92.5,73.5,168.0
5848,-91.5,73.5,168.0
5849,-90.5,73.5,0.0
5850,-89.5,73.5,0.0
5851,-88.5,73.5,0.0
5852,-87.5,73.5,168.0
5853,-86.5,73.5,168.0
5854,-85.5,73.5,0.0
5855,-84.5,73.5,0.0
5856,-83.5,73.5,168.0
5857,-82.5,73.5,168.0
5858,-81.5,73.5,168.0
5859,-80.5,73.5,168.0
5860,-79.5,73.5,168.0
5861,-78.5,73.5,168.0
5862,-77.5,73.5,168.0
5863,-76.5,73.5,0.3
5864,-75.5,73.5,0.3
5865,-74.5,73.5,0.3
5866,-73.5,73.5,0.3
5867,-72.5,73.5,0.3
5868,-71.5,73.5,0.3
5869,-70.5,73.5,0.3
5870,-69.5,73.5,0.3
5871,-68.5,73.5,0.3
5872,-67.5,73.5,0.3
5873,-66.5,73.5,0.3
5874,-65.5,73.5,0.3
5875,-64.5,73.5,0.3
5876,-63.5,73.5,0.3
5877,-62.5,73.5,0.3
5878,-61.5,73.5,0.3
5879,-60.5,73.5,0.3
5880,-59.5,73.5,0.3
5881,-58.5,73.5,0.3
5882,-57.5,73.5,0.3
5883,-56.5,73.5,0.3
5884,-55.5,73.5,168.0
5885,-54.5,73.5,168.0
5886,-53.5,73.5,168.0
5887,-52.5,73.5,168.0
5888,-51.5,73.5,168.0
5889,-50.5,73.5,168.0
5890,-49.5,73.5,168.0
5891,-48.5,73.5,168.0
5892,-47.5,73.5,168.0
5893,-46.5,73.5,168.0
5894,-45.5,73.5,168.0
5895,-44.5,73.5,168.0
5896,-43.5,73.5,168.0
5897,-42.5,73.5,168.0
5898,-41.5,73.5,168.0
5899,-40.5,73.5,168.0
5900,-39.5,73.5,168.0
5901,-38.5,73.5,168.0
5902,-37.5,73.5,168.0
5903,-36.5,73.5,168.0
5904,-35.5,73.5,168.0
5905,-34.5,73.5,168.0
5906,-33.5,73.5,168.0
5907,-32.5,73.5,168.0
5908,-31.5,73.5,168.0
5909,-30.5,73.5,168.0
5910,-29.5,73.5,168.0
5911,-28.5,73.5,168.0
5912,-27.5,73.5,168.0
5913,-26.5,73.5,168.0
5914,-25.5,73.5,168.0
5915,-24.5,73.5,168.0
5916,-23.5,73.5,168.0
5917,-22.5,73.5,168.0
5918,-21.5,73.5,168.0
5919,-20.5,73.5,168.0
5920,-19.5,73.5,2.0
5921,-18.5,73.5,2.0
5922,-17.5,73.5,1.0
5923,-16.5,73.5,1.0
5924,-15.5,73.5,1.0
5925,-14.5,73.5,1.0
5926,-13.5,73.5,1.0
5927,-12.5,73.5,0.3
5928,-11.5,73.5,0.3
5929,-10.5,73.5,0.3
5930,-9.5,73.5,0.3
5931,-8.5,73.5,0.3
5932,-7.5,73.5,0.3
5933,-6.5,73.5,0.3
5934,-5.5,73.5,0.0
5935,-4.5,73.5,0.0
5936,-3.5,73.5,0.0
5937,-2.5,73.5,0.0
5938,-1.5,73.5,0.0
5939,-0.5,73.5,0.0
5940,0.5,73.5,0.0
5941,1.5,73.5,0.0
5942,2.5,73.5,0.0
5943,3.5,73.5,0.0
5944,4.5,73.5,0.0
5945,5.5,73.5,0.0
5946,6.5,73.5,0.0
5947,7.5,73.5,0.0
5948,8.5,73.5,0.0
5949,9.5,73.5,0.0
5950,10.5,73.5,0.0
5951,11.5,73.5,0.0
5952,12.5,73.5,0.0
5953,13.5,73.5,0.0
5954,14.5,73.5,0.0
5955,15.5,73.5,0.0
5956,16.5,73.5,0.0
5957,17.5,73.5,0.0
5958,18.5,73.5,0.0
5959,19.5,73.5,0.0
5960,20.5,73.5,0.0
5961,21.5,73.5,0.0
5962,22.5,73.5,0.0
5963,23.5,73.5,0.0
5964,24.5,73.5,0.0
5965,25.5,73.5,0.0
5966,26.5,73.5,0.0
5967,27.5,73.5,0.0
5968,28.5,73.5,0.0
5969,29.5,73.5,0.0
5970,30.5,73.5,0.0
5971,31.5,73.5,0.0
5972,32.5,73.5,0.0
5973,33.5,73.5,0.0
5974,34.5,73.5,0.0
5975,35.5,73.5,0.0
5976,36.5,73.5,0.0
5977,37.5,73.5,0.0
5978,38.5,73.5,0.0
5979,39.5,73.5,0.0
5980,40.5,73.5,0.0
5981,41.5,73.5,0.0
5982,42.5,73.5,0.0
5983,43.5,73.5,0.0
5984,44.5,73.5,0.0
5985,45.5,73.5,0.3
5986,46.5,73.5,0.3
5987,47.5,73.5,0.3
5988,48.5,73.5,0.3
5989,49.5,73.5,0.3
5990,50.5,73.5,0.3
5991,51.5,73.5,0.3
5992,52.5,73.5,0.3
5993,53.5,73.5,0.3
5994,54.5,73.5,168.0
5995,55.5,73.5,168.0
5996,56.5,73.5,168.0
5997,57.5,73.5,0.3
5998,58.5,73.5,0.3
5999,59.5,73.5,0.3
6000,60.5,73.5,0.3
6001,61.5,73.5,0.3
6002,62.5,73.5,0.3
6003,63.5,73.5,0.3
6004,64.5,73.5,0.3
6005,65.5,73.5,0.3
6006,66.5,73.5,0.3
6007,67.5,73.5,0.3
6008,68.5,73.5,0.3
6009,69.5,73.5,0.3
6010,70.5,73.5,0.3
6011,71.5,73.5,0.3
6012,72.5,73.5,0.3
6013,73.5,73.5,0.3
6014,74.5,73.5,0.3
6015,75.5,73.5,0.3
6016,76.5,73.5,0.3
6017,77.5,73.5,0.3
6018,78.5,73.5,0.3
6019,79.5,73.5,0.3
6020,80.5,73.5,168.0
6021,81.5,73.5,168.0
6022,82.5,73.5,168.0
6023,83.5,73.5,168.0
6024,84.5,73.5,168.0
6025,85.5,73.5,168.0
6026,86.5,73.5,168.0
6027,87.5,73.5,168.0
6028,88.5,73.5,168.0
6029,89.5,73.5,168.0
6030,90.5,73.5,168.0
6031,91.5,73.5,168.0
6032,92.5,73.5,168.0
6033,93.5,73.5,168.0
6034,94.5,73.5,168.0
6035,95.5,73.5,168.0
6036,96.5,73.5,168.0
6037,97.5,73.5,168.0
6038,98.5,73.5,168.0
6039,99.5,73.5,168.0
6040,100.5,73.5,168.0
6041,101.5,73.5,168.0
6042,102.5,73.5,168.0
6043,103.5,73.5,168.0
6044,104.5,73.5,168.0
6045,105.5,73.5,168.0
6046,106.5,73.5,168.0
6047,107.5,73.5,0.3
6048,108.5,73.5,0.3
6049,109.5,73.5,0.3
6050,110.5,73.5,168.0
6051,111.5,73.5,168.0
6052,112.5,73.5,168.0
6053,113.5,73.5,168.0
6054,114.5,73.5,168.0
6055,115.5,73.5,168.0
6056,116.5,73.5,168.0
6057,117.5,73.5,168.0
6058,118.5,73.5,168.0
6059,119.5,73.5,0.3
6060,120.5,73.5,0.3
6061,121.5,73.5,0.3
6062,122.5,73.5,0.3
6063,123.5,73.5,168.0
6064,124.5,73.5,168.0
6065,125.5,73.5,168.0
6066,126.5,73.5,0.3
6067,127.5,73.5,0.3
6068,128.5,73.5,0.3
6069,129.5,73.5,0.3
6070,130.5,73.5,0.3
6071,131.5,73.5,0.3
6072,132.5,73.5,0.3
6073,133.5,73.5,0.3
6074,134.5,73.5,0.3
6075,135.5,73.5,0.3
6076,136.5,73.5,0.3
6077,137.5,73.5,0.3
6078,138.5,73.5,0.3
6079,139.5,73.5,0.3
6080,140.5,73.5,0.3
6081,141.5,73.5,168.0
6082,142.5,73.5,168.0
6083,143.5,73.5,0.3
6084,144.5,73.5,0.3
6085,145.5,73.5,0.3
6086,146.5,73.5,0.3
6087,147.5,73.5,0.3
6088,148.5,73.5,0.3
6089,149.5,73.5,0.3
6090,150.5,73.5,0.3
6091,151.5,73.5,0.3
6092,152.5,73.5,0.3
6093,153.5,73.5,0.3
6094,154.5,73.5,0.3
6095,155.5,73.5,0.3
6096,156.5,73.5,0.3
6097,157.5,73.5,0.3
6098,158.5,73.5,0.3
6099,159.5,73.5,0.3
6100,160.5,73.5,0.3
6101,161.5,73.5,0.3
6102,162.5,73.5,1.0
6103,163.5,73.5,1.0
6104,164.5,73.5,1.0
6105,165.5,73.5,1.0
6106,166.5,73.5,1.0
6107,167.5,73.5,1.0
6108,168.5,73.5,1.0
6109,169.5,73.5,2.0
6110,170.5,73.5,2.0
6111,171.5,73.5,2.0
6112,172.5,73.5,2.0
6113,173.5,73.5,2.0
6114,174.5,73.5,2.0
6115,175.5,73.5,2.0
6116,176.5,73.5,2.0
6117,177.5,73.5,2.0
6118,178.5,73.5,3.0
6119,179.5,73.5,3.0
6120,-179.5,72.5,2.0
6121,-178.5,72.5,2.0
6122,-177.5,72.5,2.0
6123,-176.5,72.5,2.0
6124,-175.5,72.5,3.0
6125,-174.5,72.5,3.0
6126,-173.5,72.5,3.0
6127,-172.5,72.5,3.0
6128,-171.5,72.5,3.0
6129,-170.5,72.5,3.0
6130,-169.5,72.5,3.0
6131,-168.5,72.5,4.0
6132,-167.5,72.5,4.0
6133,-166.5,72.5,4.0
6134,-165.5,72.5,4.0
6135,-164.5,72.5,4.0
6136,-163.5,72.5,4.0
6137,-162.5,72.5,4.0
6138,-161.5,72.5,4.0
6139,-160.5,72.5,4.0
6140,-159.5,72.5,4.0
6141,-158.5,72.5,4.0
6142,-157.5,72.5,4.0
6143,-156.5,72.5,4.0
6144,-155.5,72.5,4.0
6145,-154.5,72.5,4.0
6146,-153.5,72.5,4.0
6147,-152.5,72.5,4.0
6148,-151.5,72.5,4.0
6149,-150.5,72.5,5.0
6150,-149.5,72.5,4.0
6151,-148.5,72.5,4.0
6152,-147.5,72.5,4.0
6153,-146.5,72.5,4.0
6154,-145.5,72.5,4.0
6155,-144.5,72.5,4.0
6156,-143.5,72.5,4.0
6157,-142.5,72.5,4.0
6158,-141.5,72.5,4.0
6159,-140.5,72.5,4.0
6160,-139.5,72.5,4.0
6161,-138.5,72.5,4.0
6162,-137.5,72.5,4.0
6163,-136.5,72.5,4.0
6164,-135.5,72.5,4.0
6165,-134.5,72.5,4.0
6166,-133.5,72.5,4.0
6167,-132.5,72.5,4.0
6168,-131.5,72.5,4.0
6169,-130.5,72.5,4.0
6170,-129.5,72.5,4.0
6171,-128.5,72.5,4.0
6172,-127.5,72.5,4.0
6173,-126.5,72.5,4.0
6174,-125.5,72.5,4.0
6175,-124.5,72.5,168.0
6176,-123.5,72.5,168.0
6177,-122.5,72.5,168.0
6178,-121.5,72.5,168.0
6179,-120.5,72.5,168.0
6180,-119.5,72.5,168.0
6181,-118.5,72.5,0.0
6182,-117.5,72.5,168.0
6183,-116.5,72.5,168.0
6184,-115.5,72.5,168.0
6185,-114.5,72.5,168.0
6186,-113.5,72.5,168.0
6187,-112.5,72.5,168.0
6188,-111.5,72.5,168.0
6189,-110.5,72.5,168.0
6190,-109.5,72.5,168.0
6191,-108.5,72.5,168.0
6192,-107.5,72.5,168.0
6193,-106.5,72.5,168.0
6194,-105.5,72.5,168.0
6195,-104.5,72.5,0.0
6196,-103.5,72.5,0.0
6197,-102.5,72.5,0.0
6198,-101.5,72.5,168.0
6199,-100.5,72.5,168.0
6200,-99.5,72.5,168.0
6201,-98.5,72.5,168.0
6202,-97.5,72.5,168.0
6203,-96.5,72.5,168.0
6204,-95.5,72.5,0.0
6205,-94.5,72.5,168.0
6206,-93.5,72.5,0.0
6207,-92.5,72.5,0.0
6208,-91.5,72.5,0.0
6209,-90.5,72.5,0.0
6210,-89.5,72.5,168.0
6211,-88.5,72.5,168.0
6212,-87.5,72.5,168.0
6213,-86.5,72.5,168.0
6214,-85.5,72.5,168.0
6215,-84.5,72.5,168.0
6216,-83.5,72.5,168.0
6217,-82.5,72.5,168.0
6218,-81.5,72.5,168.0
6219,-80.5,72.5,0.0
6220,-79.5,72.5,0.0
6221,-78.5,72.5,168.0
6222,-77.5,72.5,168.0
6223,-76.5,72.5,168.0
6224,-75.5,72.5,168.0
6225,-74.5,72.5,168.0
6226,-73.5,72.5,0.3
6227,-72.5,72.5,0.3
6228,-71.5,72.5,0.3
6229,-70.5,72.5,0.3
6230,-69.5,72.5,0.3
6231,-68.5,72.5,0.3
6232,-67.5,72.5,0.3
6233,-66.5,72.5,0.3
6234,-65.5,72.5,0.3
6235,-64.5,72.5,0.3
6236,-63.5,72.5,0.3
6237,-62.5,72.5,0.3
6238,-61.5,72.5,0.3
6239,-60.5,72.5,0.3
6240,-59.5,72.5,0.3
6241,-58.5,72.5,0.3
6242,-57.5,72.5,0.3
6243,-56.5,72.5,0.3
6244,-55.5,72.5,168.0
6245,-54.5,72.5,168.0
6246,-53.5,72.5,168.0
6247,-52.5,72.5,168.0
6248,-51.5,72.5,168.0
6249,-50.5,72.5,168.0
6250,-49.5,72.5,168.0
6251,-48.5,72.5,168.0
6252,-47.5,72.5,168.0
6253,-46.5,72.5,168.0
6254,-45.5,72.5,168.0
6255,-44.5,72.5,168.0
6256,-43.5,72.5,168.0
6257,-42.5,72.5,168.0
6258,-41.5,72.5,168.0
6259,-40.5,72.5,168.0
6260,-39.5,72.5,168.0
6261,-38.5,72.5,168.0
6262,-37.5,72.5,168.0
6263,-36.5,72.5,168.0
6264,-35.5,72.5,168.0
6265,-34.5,72.5,168.0
6266,-33.5,72.5,168.0
6267,-32.5,72.5,168.0
6268,-31.5,72.5,168.0
6269,-30.5,72.5,168.0
6270,-29.5,72.5,168.0
6271,-28.5,72.5,168.0
6272,-27.5,72.5,168.0
6273,-26.5,72.5,168.0
6274,-25.5,72.5,168.0
6275,-24.5,72.5,168.0
6276,-23.5,72.5,168.0
6277,-22.5,72.5,168.0
6278,-21.5,72.5,2.0
6279,-20.5,72.5,2.0
6280,-19.5,72.5,2.0
6281,-18.5,72.5,1.0
6282,-17.5,72.5,1.0
6283,-16.5,72.5,1.0
6284,-15.5,72.5,1.0
6285,-14.5,72.5,1.0
6286,-13.5,72.5,0.3
6287,-12.5,72.5,0.3
6288,-11.5,72.5,0.3
6289,-10.5,72.5,0.3
6290,-9.5,72.5,0.3
6291,-8.5,72.5,0.3
6292,-7.5,72.5,0.0
6293,-6.5,72.5,0.0
6294,-5.5,72.5,0.0
6295,-4.5,72.5,0.0
6296,-3.5,72.5,0.0
6297,-2.5,72.5,0.0
6298,-1.5,72.5,0.0
6299,-0.5,72.5,0.0
6300,0.5,72.5,0.0
6301,1.5,72.5,0.0
6302,2.5,72.5,0.0
6303,3.5,72.5,0.0
6304,4.5,72.5,0.0
6305,5.5,72.5,0.0
6306,6.5,72.5,0.0
6307,7.5,72.5,0.0
6308,8.5,72.5,0.0
6309,9.5,72.5,0.0
6310,10.5,72.5,0.0
6311,11.5,72.5,0.0
6312,12.5,72.5,0.0
6313,13.5,72.5,0.0
6314,14.5,72.5,0.0
6315,15.5,72.5,0.0
6316,16.5,72.5,0.0
6317,17.5,72.5,0.0
6318,18.5,72.5,0.0
6319,19.5,72.5,0.0
6320,20.5,72.5,0.0
6321,21.5,72.5,0.0
6322,22.5,72.5,0.0
6323,23.5,72.5,0.0
6324,24.5,72.5,0.0
6325,25.5,72.5,0.0
6326,26.5,72.5,0.0
6327,27.5,72.5,0.0
6328,28.5,72.5,0.0
6329,29.5,72.5,0.0
6330,30.5,72.5,0.0
6331,31.5,72.5,0.0
6332,32.5,72.5,0.0
6333,33.5,72.5,0.0
6334,34.5,72.5,0.0
6335,35.5,72.5,0.0
6336,36.5,72.5,0.0
6337,37.5,72.5,0.0
6338,38.5,72.5,0.0
6339,39.5,72.5,0.0
6340,40.5,72.5,0.0
6341,41.5,72.5,0.0
6342,42.5,72.5,0.0
6343,43.5,72.5,0.0
6344,44.5,72.5,0.0
6345,45.5,72.5,0.0
6346,46.5,72.5,0.0
6347,47.5,72.5,0.0
6348,48.5,72.5,0.0
6349,49.5,72.5,0.0
6350,50.5,72.5,0.3
6351,51.5,72.5,0.3
6352,52.5,72.5,0.3
6353,53.5,72.5,168.0
6354,54.5,72.5,168.0
6355,55.5,72.5,168.0
6356,56.5,72.5,0.3
6357,57.5,72.5,0.3
6358,58.5,72.5,0.3
6359,59.5,72.5,0.3
6360,60.5,72.5,0.3
6361,61.5,72.5,0.3
6362,62.5,72.5,0.3
6363,63.5,72.5,0.3
6364,64.5,72.5,0.3
6365,65.5,72.5,0.3
6366,66.5,72.5,0.3
6367,67.5,72.5,0.3
6368,68.5,72.5,0.3
6369,69.5,72.5,168.0
6370,70.5,72.5,168.0
6371,71.5,72.5,168.0
6372,72.5,72.5,168.0
6373,73.5,72.5,0.3
6374,74.5,72.5,0.3
6375,75.5,72.5,168.0
6376,76.5,72.5,0.3
6377,77.5,72.5,0.3
6378,78.5,72.5,0.3
6379,79.5,72.5,0.3
6380,80.5,72.5,0.3
6381,81.5,72.5,168.0
6382,82.5,72.5,168.0
6383,83.5,72.5,168.0
6384,84.5,72.5,168.0
6385,85.5,72.5,168.0
6386,86.5,72.5,168.0
6387,87.5,72.5,168.0
6388,88.5,72.5,168.0
6389,89.5,72.5,168.0
6390,90.5,72.5,168.0
6391,91.5,72.5,168.0
6392,92.5,72.5,168.0
6393,93.5,72.5,168.0
6394,94.5,72.5,168.0
6395,95.5,72.5,168.0
6396,96.5,72.5,168.0
6397,97.5,72.5,168.0
6398,98.5,72.5,168.0
6399,99.5,72.5,168.0
6400,100.5,72.5,168.0
6401,101.5,72.5,168.0
6402,102.5,72.5,168.0
6403,103.5,72.5,168.0
6404,104.5,72.5,168.0
6405,105.5,72.5,168.0
6406,106.5,72.5,168.0
6407,107.5,72.5,168.0
6408,108.5,72.5,168.0
6409,109.5,72.5,168.0
6410,110.5,72.5,168.0
6411,111.5,72.5,168.0
6412,112.5,72.5,168.0
6413,113.5,72.5,168.0
6414,114.5,72.5,168.0
6415,115.5,72.5,168.0
6416,116.5,72.5,168.0
6417,117.5,72.5,168.0
6418,118.5,72.5,168.0
6419,119.5,72.5,168.0
6420,120.5,72.5,168.0
6421,121.5,72.5,168.0
6422,122.5,72.5,168.0
6423,123.5,72.5,168.0
6424,124.5,72.5,168.0
6425,125.5,72.5,168.0
6426,126.5,72.5,168.0
6427,127.5,72.5,168.0
6428,128.5,72.5,168.0
6429,129.5,72.5,168.0
6430,130.5,72.5,0.3
6431,131.5,72.5,0.3
6432,132.5,72.5,0.3
6433,133.5,72.5,0.3
6434,134.5,72.5,0.3
6435,135.5,72.5,0.3
6436,136.5,72.5,0.3
6437,137.5,72.5,0.3
6438,138.5,72.5,0.3
6439,139.5,72.5,0.3
6440,140.5,72.5,168.0
